monthly_rent_dkk,fair_value_dkk,asking_start_dkk,accepted_discount_pct,time_on_market_days,price_cuts,month_listed,listing_channel,neighbourhood,type,floor_area_m2,furnished,utilities_included,bathroom_private,kitchen_private,lease_flex,deposit_months,building_year,energy_rating,floor,total_floors,elevator,distance_to_centre_km,distance_to_AAU_km,commute_time_bus_min,market_tightness
3582.0,3400.0,3582.0,0.0,4,0,7,private_portal,Vestbyen,studio,41.2,0,1,1,1,fixed,4,1954,E,1,2,0,2.07,4.35,31.2,1.04
5174.0,5000.0,5174.0,0.0,10,0,6,studiebolig_central,Vestbyen,1br,43.5,0,1,1,1,fixed,2,2005,C,1,3,0,2.02,4.75,25.5,1.03
5426.0,5399.0,5426.0,0.0,0,0,4,studiebolig_central,Centrum,1br,47.0,0,0,1,1,fixed,3,1979,E,2,6,0,0.44,3.23,25.5,1.0
2789.0,2600.0,2789.0,0.0,12,0,4,private_portal,Hasseris,dorm_room,12.0,1,1,1,0,open-ended,2,1963,G,3,3,0,2.6,4.34,23.7,1.0
2778.0,2679.0,2778.0,0.0,1,0,2,private_portal,Centrum,shared_room,21.5,1,1,1,0,open-ended,4,1990,D,0,4,1,0.6,3.28,24.5,0.97
2689.0,2600.0,2689.0,0.0,6,0,8,studiebolig_central,Centrum,shared_room,12.6,1,1,0,0,fixed,3,1955,G,3,5,1,0.82,4.72,27.9,1.08
4467.0,4313.0,4703.0,0.0502,35,1,1,private_portal,Vestbyen,studio,37.2,1,0,1,1,fixed,3,1967,E,0,2,1,1.5,5.2,26.9,0.96
2628.0,2600.0,2628.0,0.0,14,0,7,private_portal,Centrum,dorm_room,18.0,1,1,1,1,fixed,3,1965,F,4,4,0,1.53,2.74,17.0,1.04
8857.0,8572.0,8857.0,0.0,0,0,4,private_portal,Centrum,2br,85.5,0,0,1,0,open-ended,4,1985,F,3,3,0,1.07,4.36,20.3,1.0
2629.0,2600.0,2629.0,0.0,2,0,4,studiebolig_central,Hasseris,dorm_room,13.4,1,1,0,0,open-ended,2,1973,E,2,2,0,2.85,4.49,31.6,1.0
5083.0,5000.0,5284.0,0.038,25,1,1,studiebolig_central,Vestbyen,1br,46.9,1,0,1,1,fixed,4,1947,G,4,4,0,1.15,4.65,28.8,0.96
4854.0,4627.0,4854.0,0.0,4,0,5,studiebolig_central,Hasseris,studio,37.8,1,0,1,1,fixed,2,2016,C,1,3,0,2.11,4.83,30.9,1.01
5401.0,5307.0,5401.0,0.0,13,0,7,studiebolig_central,Hasseris,studio,38.7,1,1,1,1,open-ended,3,1990,D,2,2,0,1.44,4.93,23.7,1.04
10874.0,10691.0,10874.0,0.0,3,0,4,studiebolig_central,Øgadekvarteret,2br,87.2,1,0,1,1,fixed,3,1996,E,5,5,1,1.76,2.97,22.4,1.0
2634.0,2600.0,2634.0,0.0,6,0,9,private_portal,Aalborg Øst,shared_room,23.0,1,0,1,0,open-ended,3,2004,D,3,4,1,4.39,0.98,14.0,1.04
2611.0,2600.0,2611.0,0.0,7,0,3,private_portal,Aalborg Øst,dorm_room,19.7,1,1,0,0,open-ended,4,1941,G,2,2,1,4.14,1.95,14.1,0.99
2662.0,2600.0,2662.0,0.0,6,0,3,private_portal,Centrum,dorm_room,23.2,1,1,0,0,fixed,4,1991,D,3,3,1,0.87,2.88,19.0,0.99
5450.0,5000.0,5450.0,0.0,3,0,4,private_portal,Vestbyen,1br,49.2,0,0,1,1,open-ended,4,1967,F,0,2,0,1.52,4.08,20.5,1.0
2765.0,2600.0,2765.0,0.0,15,0,8,studiebolig_central,Nørresundby,dorm_room,12.0,1,1,0,0,fixed,2,1988,E,2,2,0,2.4,4.41,28.5,1.08
3755.0,3623.0,3755.0,0.0,4,0,7,studiebolig_central,Vestbyen,studio,35.4,1,0,1,1,fixed,3,1958,E,2,2,0,1.79,3.42,18.0,1.04
8778.0,8778.0,9584.0,0.0841,60,1,4,private_portal,Øgadekvarteret,2br,69.8,0,0,1,1,fixed,2,1954,E,0,4,1,0.96,3.18,23.8,1.0
2892.0,2600.0,2892.0,0.0,8,0,6,private_portal,Hasseris,shared_room,21.1,1,1,1,0,open-ended,4,1955,F,3,4,0,2.19,3.86,22.5,1.03
8490.0,8443.0,8868.0,0.0426,16,1,3,studiebolig_central,Centrum,1br,65.8,0,1,1,1,open-ended,3,1994,D,3,3,1,1.33,3.57,21.7,0.99
4058.0,4048.0,4058.0,0.0,9,0,5,studiebolig_central,Centrum,studio,35.2,0,0,1,0,open-ended,2,1954,F,3,5,0,0.2,2.4,13.1,1.01
2635.0,2600.0,2635.0,0.0,5,0,7,studiebolig_central,Skalborg,dorm_room,16.3,1,1,1,0,fixed,4,1990,E,0,3,1,6.14,5.41,26.5,1.04
2600.0,2600.0,2650.0,0.0189,21,1,8,studiebolig_central,Hasseris,dorm_room,21.7,1,1,1,0,fixed,2,1957,E,2,2,1,2.92,4.61,27.5,1.08
2658.0,2600.0,2792.0,0.048,44,1,4,private_portal,Aalborg Øst,dorm_room,13.2,1,0,1,1,fixed,4,2014,D,0,2,0,4.77,0.38,15.7,1.0
2600.0,2600.0,2600.0,0.0,2,0,8,private_portal,Centrum,dorm_room,18.4,1,1,0,0,fixed,3,1983,E,2,4,1,0.2,4.09,25.4,1.08
3400.0,3400.0,3400.0,0.0,0,0,4,private_portal,Nørresundby,studio,28.6,1,1,1,1,fixed,4,2019,B,1,4,0,2.21,5.18,30.5,1.0
2676.0,2600.0,2740.0,0.0234,52,1,8,private_portal,Hasseris,dorm_room,15.8,1,1,0,0,fixed,4,1976,E,1,2,0,1.94,3.81,25.4,1.08
4656.0,4515.0,4656.0,0.0,7,0,8,private_portal,Hasseris,studio,36.2,0,0,1,1,open-ended,3,1944,E,1,3,1,2.07,4.88,30.1,1.08
3651.0,3651.0,3651.0,0.0,1,0,6,private_portal,Øgadekvarteret,studio,35.2,1,0,1,1,open-ended,3,1997,D,1,5,0,2.48,2.54,23.4,1.03
2650.0,2600.0,2722.0,0.0265,22,1,8,private_portal,Øgadekvarteret,dorm_room,17.9,1,1,1,0,open-ended,3,1983,E,0,3,0,1.32,2.71,23.5,1.08
2600.0,2600.0,2600.0,0.0,7,0,8,studiebolig_central,Aalborg Øst,shared_room,17.3,1,0,1,0,fixed,3,1958,G,2,3,0,3.25,1.27,18.4,1.08
7500.0,7500.0,7500.0,0.0,1,0,3,private_portal,Vestbyen,2br,52.7,0,0,1,1,fixed,3,1951,G,0,2,1,1.05,3.84,21.7,0.99
2600.0,2600.0,2728.0,0.0469,19,1,8,studiebolig_central,Skalborg,dorm_room,18.2,0,0,0,0,open-ended,3,2010,D,2,4,0,4.34,5.91,31.5,1.08
2600.0,2600.0,2635.0,0.0133,22,1,7,studiebolig_central,Øgadekvarteret,shared_room,21.6,1,0,0,0,fixed,2,1963,F,0,5,1,1.25,2.12,17.5,1.04
9422.0,9025.0,9422.0,0.0,12,0,7,private_portal,Øgadekvarteret,2br,72.7,0,0,1,1,fixed,2,2022,B,4,6,1,1.78,3.54,21.1,1.04
3831.0,3696.0,3934.0,0.0262,37,1,3,studiebolig_central,Øgadekvarteret,studio,36.2,1,0,1,1,fixed,2,2004,E,2,4,0,2.96,2.72,17.0,0.99
2741.0,2600.0,2741.0,0.0,10,0,8,private_portal,Aalborg Øst,dorm_room,18.5,0,1,1,0,open-ended,2,1992,D,2,3,0,4.29,1.35,16.7,1.08
2608.0,2600.0,2608.0,0.0,9,0,4,private_portal,Øgadekvarteret,shared_room,12.7,1,1,1,0,open-ended,4,2004,D,0,5,0,1.21,2.64,17.5,1.0
3466.0,3400.0,3466.0,0.0,2,0,8,private_portal,Vestbyen,studio,37.2,1,0,1,1,open-ended,2,1993,C,1,4,0,1.83,4.97,28.8,1.08
4086.0,3948.0,4086.0,0.0,1,0,1,studiebolig_central,Hasseris,studio,29.9,1,0,1,1,fixed,2,2019,B,2,2,0,1.89,3.77,19.9,0.96
2605.0,2600.0,2750.0,0.0527,17,1,1,private_portal,Centrum,dorm_room,12.8,1,1,1,0,open-ended,4,1990,D,5,6,1,0.7,3.85,19.5,0.96
2634.0,2600.0,2634.0,0.0,10,0,6,private_portal,Aalborg Øst,shared_room,12.0,1,0,0,0,open-ended,3,1930,E,3,4,0,4.18,1.63,15.7,1.03
3400.0,3400.0,3400.0,0.0,4,0,5,private_portal,Nørresundby,studio,30.9,1,1,1,1,open-ended,3,1973,G,0,2,0,0.61,3.98,23.7,1.01
4831.0,4947.0,4979.0,0.0297,16,1,1,private_portal,Centrum,studio,39.3,0,0,1,1,open-ended,3,2014,B,1,4,0,0.2,2.9,16.8,0.96
3480.0,3400.0,3480.0,0.0,8,0,5,private_portal,Aalborg Øst,studio,31.4,1,1,1,1,open-ended,2,1967,F,0,2,0,4.24,0.38,10.7,1.01
3499.0,3400.0,3650.0,0.0414,60,1,3,studiebolig_central,Skalborg,studio,31.1,0,0,1,1,fixed,3,1987,E,3,3,1,4.27,6.0,30.3,0.99
2845.0,2600.0,2845.0,0.0,6,0,8,private_portal,Øgadekvarteret,shared_room,19.3,1,1,1,1,open-ended,2,1941,F,3,8,1,1.94,3.04,18.9,1.08
3451.0,3400.0,3451.0,0.0,19,0,1,private_portal,Skalborg,studio,30.9,0,1,1,0,fixed,4,2015,C,1,2,1,4.61,5.63,31.9,0.96
3513.0,3400.0,3513.0,0.0,3,0,6,private_portal,Nørresundby,studio,35.4,0,1,1,1,open-ended,2,1941,F,2,3,0,1.6,3.62,21.6,1.03
2639.0,2600.0,2778.0,0.05,26,1,7,studiebolig_central,Nørresundby,dorm_room,18.1,1,1,1,1,fixed,3,1971,F,3,3,0,1.75,5.28,26.8,1.04
2600.0,2600.0,2600.0,0.0,3,0,5,private_portal,Nørresundby,dorm_room,19.1,1,1,0,0,open-ended,2,1976,E,2,2,0,1.29,4.33,24.8,1.01
2600.0,2600.0,2720.0,0.0441,18,1,7,private_portal,Nørresundby,shared_room,21.5,0,1,1,1,open-ended,2,1957,E,1,2,1,0.92,4.34,30.3,1.04
2600.0,2600.0,2600.0,0.0,4,0,8,studiebolig_central,Vestbyen,shared_room,18.5,0,1,1,1,fixed,3,1930,E,2,3,1,1.88,4.98,34.2,1.08
2615.0,2600.0,2676.0,0.0228,19,1,9,private_portal,Skalborg,dorm_room,12.0,1,1,0,0,open-ended,3,1974,G,2,2,0,4.46,5.77,33.4,1.04
2813.0,2600.0,2906.0,0.032,50,1,5,studiebolig_central,Nørresundby,dorm_room,19.7,1,1,0,0,fixed,2,1986,F,2,3,0,2.65,4.24,29.0,1.01
7500.0,7500.0,7844.0,0.0439,11,1,2,private_portal,Øgadekvarteret,2br,65.5,0,0,1,1,open-ended,4,1996,D,2,5,0,2.46,2.65,17.0,0.97
5825.0,5813.0,6015.0,0.0316,25,1,8,studiebolig_central,Øgadekvarteret,studio,51.2,0,1,1,1,open-ended,1,2015,B,4,5,1,2.3,4.57,27.3,1.08
7807.0,7377.0,7807.0,0.0,0,0,9,private_portal,Hasseris,1br,50.9,0,1,1,1,open-ended,3,1954,E,2,3,1,1.83,3.69,27.8,1.04
2600.0,2600.0,2600.0,0.0,0,0,3,studiebolig_central,Aalborg Øst,shared_room,23.9,1,0,1,0,fixed,3,1995,D,0,2,0,3.9,1.34,13.6,0.99
2609.0,2600.0,2754.0,0.0527,29,1,3,private_portal,Nørresundby,shared_room,21.0,1,0,1,1,open-ended,2,1984,F,0,3,0,2.01,4.82,28.4,0.99
5965.0,5651.0,5965.0,0.0,3,0,1,studiebolig_central,Hasseris,studio,36.8,1,1,1,1,open-ended,2,1990,D,0,4,0,1.74,4.32,19.5,0.96
8066.0,8217.0,8330.0,0.0317,12,1,8,private_portal,Nørresundby,2br,96.5,1,0,1,1,fixed,4,1987,E,0,2,1,3.26,4.81,29.7,1.08
2717.0,2600.0,2717.0,0.0,10,0,4,studiebolig_central,Øgadekvarteret,shared_room,21.5,0,1,0,0,fixed,1,1978,F,0,4,1,2.25,2.08,17.7,1.0
3681.0,3400.0,3681.0,0.0,6,0,3,studiebolig_central,Nørresundby,studio,33.0,0,0,1,1,fixed,3,1992,E,0,2,0,1.42,4.41,25.2,0.99
3413.0,3400.0,3413.0,0.0,2,0,8,private_portal,Centrum,studio,25.1,1,0,1,0,open-ended,3,2002,D,2,5,0,0.44,2.74,21.1,1.08
5696.0,5552.0,5696.0,0.0,14,0,1,studiebolig_central,Øgadekvarteret,1br,63.2,0,0,1,1,fixed,2,1992,D,1,5,0,2.08,2.81,16.4,0.96
3400.0,3400.0,3400.0,0.0,6,0,8,studiebolig_central,Nørresundby,studio,31.7,0,1,1,1,fixed,4,2005,C,3,3,1,1.71,4.51,28.2,1.08
2600.0,2600.0,2710.0,0.0406,26,1,4,private_portal,Øgadekvarteret,shared_room,13.5,0,1,1,0,fixed,3,1961,G,2,3,0,1.28,3.22,20.0,1.0
2718.0,2662.0,2718.0,0.0,3,0,9,private_portal,Centrum,shared_room,21.2,1,1,1,1,fixed,2,2001,D,2,4,0,0.58,3.36,26.3,1.04
2699.0,2600.0,2836.0,0.0483,15,1,3,private_portal,Hasseris,dorm_room,16.6,1,1,1,1,open-ended,4,2015,A,1,2,0,2.7,3.87,20.0,0.99
5217.0,5146.0,5217.0,0.0,0,0,3,private_portal,Vestbyen,1br,52.2,0,0,1,1,open-ended,4,1990,D,0,6,0,1.9,3.82,21.5,0.99
4895.0,5009.0,5153.0,0.0501,18,1,9,private_portal,Hasseris,studio,39.1,1,0,1,1,fixed,3,1964,E,2,2,0,2.87,4.88,27.6,1.04
2648.0,2600.0,2648.0,0.0,1,0,3,private_portal,Centrum,shared_room,21.0,1,0,1,1,fixed,3,2016,C,4,5,1,1.21,4.49,22.5,0.99
2977.0,2960.0,2977.0,0.0,3,0,8,private_portal,Hasseris,shared_room,19.3,0,1,1,1,fixed,2,1986,D,1,2,1,2.1,3.71,24.6,1.08
9588.0,9588.0,9588.0,0.0,0,0,8,studiebolig_central,Hasseris,2br,73.5,0,0,1,1,fixed,2,1982,F,1,4,1,2.2,3.6,25.3,1.08
2648.0,2600.0,2648.0,0.0,1,0,4,studiebolig_central,Centrum,dorm_room,16.3,1,1,1,0,open-ended,2,1938,F,1,5,0,0.2,4.03,18.8,1.0
5802.0,5716.0,5802.0,0.0,9,0,1,private_portal,Vestbyen,1br,55.3,0,0,1,1,fixed,4,1991,C,0,2,0,0.2,3.3,21.9,0.96
4208.0,3867.0,4208.0,0.0,29,0,4,studiebolig_central,Vestbyen,studio,38.5,1,1,1,1,fixed,3,2020,B,1,2,0,2.04,3.28,21.1,1.0
3589.0,3400.0,3788.0,0.0525,30,1,9,private_portal,Øgadekvarteret,studio,28.1,1,1,1,1,open-ended,4,2000,E,5,6,1,1.93,4.09,27.1,1.04
4600.0,4371.0,4600.0,0.0,1,0,8,private_portal,Hasseris,studio,32.4,1,1,1,1,fixed,3,1990,D,2,2,0,2.56,3.92,23.4,1.08
3400.0,3400.0,3620.0,0.0608,60,1,5,private_portal,Aalborg Øst,studio,41.2,0,0,0,1,open-ended,3,1997,E,2,3,0,4.16,1.26,13.0,1.01
2600.0,2600.0,2600.0,0.0,4,0,7,private_portal,Vestbyen,dorm_room,20.2,1,1,0,0,fixed,3,1971,F,0,3,0,0.86,4.4,27.4,1.04
7500.0,7500.0,7500.0,0.0,0,0,6,studiebolig_central,Hasseris,2br,58.9,0,0,1,1,fixed,2,1965,G,3,4,0,3.24,5.17,23.1,1.03
3448.0,3400.0,3652.0,0.0559,20,1,3,studiebolig_central,Vestbyen,studio,28.0,1,1,0,1,open-ended,3,1967,F,3,3,0,1.13,3.51,20.6,0.99
9505.0,9300.0,9505.0,0.0,2,0,7,studiebolig_central,Hasseris,1br,57.3,1,1,1,1,fixed,2,2019,C,1,2,0,2.44,4.04,21.2,1.04
5061.0,5045.0,5061.0,0.0,3,0,3,private_portal,Centrum,1br,37.7,1,1,1,1,open-ended,3,1981,D,2,3,0,0.23,3.08,15.4,0.99
2731.0,2600.0,2731.0,0.0,17,0,3,private_portal,Centrum,dorm_room,14.1,1,1,0,0,fixed,3,1945,F,2,3,1,0.73,3.62,20.3,0.99
7695.0,7634.0,8141.0,0.0548,35,1,1,private_portal,Nørresundby,2br,74.2,1,0,1,1,fixed,3,2000,D,2,3,0,1.77,3.6,23.7,0.96
2761.0,2600.0,2761.0,0.0,19,0,3,studiebolig_central,Centrum,shared_room,15.8,1,0,1,1,fixed,4,1973,E,4,4,0,0.2,3.25,20.4,0.99
3920.0,3902.0,3920.0,0.0,13,0,6,private_portal,Skalborg,studio,49.1,0,1,1,1,open-ended,3,1983,E,0,2,0,4.31,6.54,39.8,1.03
3461.0,3400.0,3461.0,0.0,10,0,4,private_portal,Centrum,studio,31.2,0,0,1,1,open-ended,2,1961,F,0,2,0,0.26,4.44,21.2,1.0
4349.0,4302.0,4349.0,0.0,7,0,8,studiebolig_central,Centrum,studio,38.5,0,0,1,1,fixed,4,1950,E,2,5,1,0.63,3.76,25.5,1.08
3755.0,3622.0,3755.0,0.0,17,0,7,private_portal,Centrum,studio,32.0,1,1,1,1,open-ended,3,1944,F,3,6,1,0.36,3.62,18.8,1.04
2687.0,2600.0,2687.0,0.0,4,0,1,private_portal,Hasseris,shared_room,18.2,1,1,1,0,fixed,4,2011,D,4,4,0,2.75,4.11,22.7,0.96
5360.0,5080.0,5360.0,0.0,17,0,9,private_portal,Centrum,1br,49.7,0,0,1,1,fixed,3,1978,F,4,5,1,0.81,3.99,23.6,1.04
5271.0,5000.0,5271.0,0.0,1,0,2,studiebolig_central,Nørresundby,1br,46.0,0,0,1,1,fixed,2,1962,F,1,2,0,1.71,4.68,24.5,0.97
3461.0,3400.0,3540.0,0.0223,28,1,7,studiebolig_central,Aalborg Øst,studio,36.2,1,0,1,1,fixed,2,1956,F,1,2,1,4.26,0.58,13.0,1.04
5261.0,5000.0,5261.0,0.0,26,0,4,studiebolig_central,Øgadekvarteret,1br,51.7,0,0,1,1,fixed,1,1973,E,6,7,1,1.2,4.09,26.4,1.0
7593.0,7500.0,7593.0,0.0,2,0,8,studiebolig_central,Nørresundby,2br,76.6,0,0,1,1,fixed,4,1939,F,0,2,0,1.46,4.28,24.5,1.08
3410.0,3400.0,3503.0,0.0265,13,1,1,private_portal,Øgadekvarteret,studio,34.2,0,0,1,0,fixed,3,1958,F,5,5,1,1.57,3.32,20.0,0.96
2600.0,2600.0,2656.0,0.0211,31,1,5,private_portal,Øgadekvarteret,shared_room,17.0,1,1,1,0,open-ended,4,2015,A,3,5,1,2.29,3.25,17.5,1.01
2615.0,2600.0,2615.0,0.0,12,0,2,private_portal,Vestbyen,shared_room,23.4,1,1,0,1,open-ended,3,1961,G,1,2,0,2.37,3.69,17.2,0.97
2600.0,2600.0,2720.0,0.0441,14,1,1,private_portal,Øgadekvarteret,shared_room,18.3,0,1,1,0,fixed,2,2002,D,3,6,0,1.27,2.7,17.5,0.96
2657.0,2600.0,2657.0,0.0,7,0,6,private_portal,Skalborg,shared_room,17.1,0,1,1,0,fixed,2,2007,D,3,3,0,4.47,5.92,27.7,1.03
4741.0,4589.0,4741.0,0.0,4,0,6,studiebolig_central,Centrum,studio,37.0,1,0,1,1,open-ended,3,1996,D,5,5,1,0.2,3.76,24.6,1.03
2789.0,2600.0,2919.0,0.0445,42,1,5,private_portal,Nørresundby,shared_room,27.3,1,0,1,0,fixed,3,1951,F,2,2,1,2.98,4.54,24.7,1.01
3726.0,3818.0,3854.0,0.0332,20,1,4,studiebolig_central,Nørresundby,studio,40.8,1,1,1,1,fixed,3,1946,F,3,4,0,1.36,4.24,23.1,1.0
5031.0,5000.0,5031.0,0.0,2,0,2,studiebolig_central,Aalborg Øst,1br,50.3,0,0,1,1,fixed,2,1941,G,1,2,0,4.33,0.9,12.4,0.97
5525.0,5334.0,5525.0,0.0,3,0,7,private_portal,Øgadekvarteret,1br,50.7,1,0,1,1,fixed,3,1993,E,4,6,1,1.97,2.08,13.1,1.04
2955.0,2839.0,2955.0,0.0,3,0,1,private_portal,Hasseris,shared_room,22.0,1,1,1,1,open-ended,3,1978,D,2,3,0,2.64,3.25,20.0,0.96
7952.0,7952.0,7952.0,0.0,2,0,3,private_portal,Hasseris,1br,55.6,0,0,1,1,open-ended,3,1958,G,1,3,1,1.72,3.23,16.5,0.99
2822.0,2600.0,2822.0,0.0,1,0,8,private_portal,Hasseris,dorm_room,21.5,0,0,0,0,open-ended,3,2022,C,2,2,0,2.08,4.43,28.6,1.08
3400.0,3400.0,3400.0,0.0,3,0,8,private_portal,Aalborg Øst,studio,26.1,0,1,1,1,fixed,2,1978,F,1,4,1,4.1,1.29,16.0,1.08
3141.0,3095.0,3141.0,0.0,3,0,6,studiebolig_central,Centrum,dorm_room,27.5,1,1,1,0,open-ended,4,1990,C,3,5,0,0.74,4.18,20.3,1.03
2600.0,2600.0,2602.0,0.0008,27,1,4,studiebolig_central,Vestbyen,dorm_room,16.0,1,1,1,1,fixed,2,2016,B,2,2,0,1.61,2.89,24.2,1.0
2600.0,2600.0,2600.0,0.0,2,0,7,private_portal,Vestbyen,dorm_room,20.8,1,1,1,0,fixed,3,1989,D,3,3,0,1.11,4.72,29.1,1.04
2605.0,2600.0,2711.0,0.0391,16,1,6,studiebolig_central,Vestbyen,dorm_room,14.2,1,1,0,1,fixed,2,2008,D,0,2,0,2.21,4.2,25.1,1.03
5505.0,5000.0,5505.0,0.0,4,0,6,studiebolig_central,Aalborg Øst,1br,49.3,1,0,1,1,open-ended,2,1965,F,1,3,0,4.2,0.9,10.4,1.03
5206.0,5000.0,5206.0,0.0,16,0,8,private_portal,Vestbyen,1br,36.3,1,1,1,1,fixed,4,1982,E,5,5,1,1.92,5.08,32.3,1.08
2682.0,2600.0,2682.0,0.0,5,0,3,private_portal,Vestbyen,shared_room,25.1,0,0,0,0,open-ended,4,1987,D,0,2,0,0.27,3.99,21.0,0.99
2608.0,2600.0,2608.0,0.0,5,0,2,studiebolig_central,Nørresundby,dorm_room,18.2,1,1,1,1,fixed,3,1969,F,1,3,0,1.99,4.0,22.6,0.97
2644.0,2600.0,2644.0,0.0,1,0,9,private_portal,Vestbyen,dorm_room,13.8,1,1,0,0,fixed,3,1954,E,2,4,1,0.61,4.6,30.3,1.04
5251.0,5000.0,5251.0,0.0,11,0,2,studiebolig_central,Centrum,1br,46.3,0,0,1,1,fixed,3,1974,G,4,4,0,1.16,3.25,18.4,0.97
4068.0,3986.0,4068.0,0.0,0,0,5,studiebolig_central,Aalborg Øst,studio,46.8,1,1,1,1,open-ended,4,2000,D,4,4,0,4.65,0.96,8.5,1.01
4069.0,4024.0,4069.0,0.0,2,0,8,private_portal,Øgadekvarteret,studio,36.6,0,0,1,1,open-ended,3,1979,E,5,7,1,0.84,2.62,19.2,1.08
4220.0,4029.0,4220.0,0.0,7,0,5,private_portal,Centrum,studio,36.5,1,0,1,1,open-ended,4,1971,F,3,5,1,0.2,4.24,21.6,1.01
8002.0,8002.0,8002.0,0.0,10,0,6,private_portal,Vestbyen,2br,72.8,0,0,1,1,fixed,3,1975,D,1,5,0,1.06,4.51,21.0,1.03
5000.0,5000.0,5000.0,0.0,6,0,5,private_portal,Vestbyen,1br,59.2,1,0,1,1,open-ended,3,1974,E,3,3,0,2.07,4.56,30.1,1.01
6153.0,6153.0,6153.0,0.0,3,0,3,private_portal,Øgadekvarteret,1br,55.8,0,1,1,1,fixed,4,1961,F,0,3,0,1.53,3.67,23.1,0.99
3451.0,3400.0,3609.0,0.0438,16,1,8,private_portal,Vestbyen,studio,32.5,0,1,0,1,open-ended,4,1994,D,0,2,0,1.84,3.99,29.4,1.08
2765.0,2728.0,2832.0,0.0237,15,1,1,studiebolig_central,Øgadekvarteret,shared_room,27.7,1,1,0,0,fixed,3,1996,D,6,6,1,1.25,4.37,25.1,0.96
2600.0,2600.0,2671.0,0.0266,20,1,1,studiebolig_central,Skalborg,shared_room,12.1,1,1,1,0,fixed,2,2017,B,1,2,0,4.51,6.56,28.4,0.96
2859.0,2859.0,2859.0,0.0,0,0,4,private_portal,Centrum,shared_room,18.8,1,1,1,1,open-ended,3,2018,B,2,3,0,0.2,4.35,22.8,1.0
5595.0,5420.0,5784.0,0.0327,32,1,8,studiebolig_central,Vestbyen,1br,57.6,0,1,1,1,open-ended,3,2001,D,0,4,0,1.33,3.52,26.0,1.08
4092.0,4092.0,4092.0,0.0,3,0,8,private_portal,Centrum,studio,36.7,1,0,0,1,open-ended,3,1995,E,4,7,1,0.34,4.23,26.5,1.08
4095.0,4157.0,4230.0,0.0319,16,1,7,private_portal,Øgadekvarteret,studio,38.3,1,0,1,1,fixed,2,2019,B,3,3,0,1.35,3.63,23.0,1.04
2611.0,2600.0,2611.0,0.0,2,0,4,studiebolig_central,Nørresundby,dorm_room,15.0,1,1,1,1,fixed,2,2005,B,4,5,1,1.86,3.25,18.4,1.0
4489.0,4329.0,4489.0,0.0,10,0,6,private_portal,Centrum,studio,36.5,1,1,1,0,fixed,4,1990,E,0,6,0,0.2,3.39,21.0,1.03
2622.0,2600.0,2730.0,0.0396,14,1,4,private_portal,Centrum,dorm_room,22.6,1,1,1,0,fixed,4,1987,F,5,5,1,0.2,3.93,27.0,1.0
10743.0,10743.0,10743.0,0.0,8,0,2,private_portal,Centrum,2br,72.4,0,0,1,1,fixed,3,2018,A,4,5,1,0.72,2.66,15.5,0.97
3591.0,3588.0,3591.0,0.0,12,0,8,private_portal,Aalborg Øst,studio,35.2,0,0,1,1,fixed,4,1997,D,2,2,0,3.64,1.24,14.4,1.08
3440.0,3559.0,3642.0,0.0555,15,1,4,private_portal,Nørresundby,studio,32.9,1,1,0,1,open-ended,4,1956,E,0,2,0,1.14,4.09,19.3,1.0
2645.0,2600.0,2645.0,0.0,3,0,4,private_portal,Nørresundby,shared_room,26.9,1,0,1,0,fixed,3,2011,B,1,4,0,2.64,5.17,23.8,1.0
8441.0,8221.0,8707.0,0.0306,35,1,4,studiebolig_central,Hasseris,1br,66.7,0,1,1,1,open-ended,1,1944,F,2,3,0,2.06,5.17,25.5,1.0
2619.0,2600.0,2619.0,0.0,14,0,7,studiebolig_central,Øgadekvarteret,dorm_room,14.4,1,1,1,1,fixed,3,1978,F,1,2,1,1.81,2.81,17.5,1.04
4539.0,4379.0,4539.0,0.0,19,0,3,studiebolig_central,Hasseris,studio,30.8,1,0,1,0,fixed,3,2014,B,0,2,1,1.23,4.75,22.4,0.99
2600.0,2600.0,2692.0,0.0342,28,1,5,private_portal,Skalborg,shared_room,14.5,1,1,1,0,open-ended,4,1988,E,1,2,0,4.09,5.45,28.4,1.01
3400.0,3400.0,3400.0,0.0,9,0,3,studiebolig_central,Aalborg Øst,studio,35.1,1,0,1,1,fixed,3,1992,C,0,2,1,3.81,1.1,15.4,0.99
2727.0,2600.0,2727.0,0.0,3,0,7,private_portal,Øgadekvarteret,shared_room,27.5,1,0,1,0,open-ended,3,1984,F,2,5,0,1.39,3.12,20.1,1.04
2697.0,2600.0,2851.0,0.054,25,1,2,private_portal,Hasseris,shared_room,12.0,1,1,0,1,fixed,3,1959,E,0,2,0,2.84,3.82,24.7,0.97
3528.0,3400.0,3690.0,0.0439,15,1,6,private_portal,Skalborg,studio,37.0,1,0,1,1,fixed,3,1963,F,2,5,1,4.26,5.7,31.5,1.03
7680.0,7500.0,8063.0,0.0475,17,1,6,studiebolig_central,Nørresundby,2br,54.1,0,0,1,1,fixed,2,1989,F,0,3,1,0.93,4.16,21.0,1.03
2600.0,2600.0,2707.0,0.0395,19,1,7,private_portal,Aalborg Øst,dorm_room,21.4,1,1,0,0,fixed,3,1979,E,2,2,0,3.32,1.48,14.3,1.04
