age,membership_tier,bookings_30d,late_cancels_30d,lead_time_hours,class_start_hour,day_of_week,instructor_pop,received_reminder,rain_risk,distance_km,no_show_next_class
33,basic,3,0,33,19,Sat,5,1,low,8.4,0
43,basic,2,0,57,8,Thu,3,1,low,10.8,0
29,basic,2,0,5,8,Sat,5,0,low,4.8,1
36,basic,2,0,6,11,Wed,2,1,low,8.2,1
42,basic,3,0,36,20,Sun,3,1,low,9.7,0
34,basic,7,1,87,18,Sat,3,1,low,2.6,0
48,basic,2,0,53,15,Sat,5,1,low,10.0,0
34,plus,1,0,43,21,Fri,1,1,high,2.5,0
30,vip,1,0,67,14,Wed,1,1,low,10.4,0
33,vip,2,0,32,6,Sat,4,1,low,7.8,0
33,plus,2,1,2,20,Mon,4,0,low,9.5,1
43,plus,1,0,6,11,Wed,4,1,medium,8.7,0
31,basic,3,1,138,18,Wed,5,1,low,18.1,1
36,vip,2,1,9,18,Sun,3,1,low,16.7,1
34,basic,3,1,1,8,Sat,4,0,high,10.7,1
32,vip,1,0,55,19,Thu,1,1,medium,17.3,0
21,vip,1,0,58,18,Mon,2,1,low,10.2,1
51,plus,1,0,106,17,Thu,1,0,medium,9.8,0
25,vip,3,0,164,16,Sun,2,0,high,3.4,0
32,plus,1,0,2,18,Thu,4,0,medium,15.9,1
18,plus,3,1,52,7,Wed,2,1,medium,11.3,1
32,plus,1,0,95,16,Sat,2,0,high,9.4,1
36,basic,3,0,109,16,Sat,5,0,high,8.8,0
58,basic,6,1,66,13,Wed,5,1,medium,12.4,1
24,basic,5,1,17,8,Fri,4,1,medium,12.6,0
32,plus,5,0,105,17,Wed,3,1,low,7.8,0
42,vip,6,0,108,19,Mon,5,1,low,10.2,0
30,plus,1,0,52,15,Fri,3,1,low,8.4,1
30,plus,1,0,137,20,Fri,2,1,low,14.6,0
36,basic,3,0,16,7,Wed,2,0,high,4.2,0
24,plus,4,0,72,19,Thu,4,0,high,1.9,1
31,vip,3,1,67,8,Wed,4,0,high,11.1,1
59,plus,3,1,49,17,Wed,3,1,medium,11.0,1
25,basic,3,0,4,18,Fri,2,0,medium,9.0,0
43,basic,3,1,140,20,Fri,3,1,low,14.9,1
22,vip,10,2,17,10,Tue,4,0,low,18.0,0
21,plus,3,0,61,10,Fri,1,1,low,5.0,0
40,vip,1,0,53,18,Mon,3,0,medium,2.3,0
45,vip,1,0,62,17,Fri,3,1,low,9.1,0
50,plus,2,1,65,15,Sat,3,1,low,6.3,0
25,basic,1,0,37,12,Sat,4,0,low,10.7,1
33,vip,1,0,64,11,Tue,1,1,high,5.3,1
36,basic,1,1,45,19,Thu,2,1,medium,11.9,1
28,basic,5,1,146,18,Sat,2,1,medium,12.3,1
23,vip,1,0,11,7,Sun,3,0,low,16.1,0
30,plus,1,0,65,17,Wed,3,0,low,3.9,0
39,plus,6,0,0,13,Thu,3,0,medium,14.7,0
34,basic,3,0,39,15,Wed,3,1,medium,4.6,0
18,vip,2,0,52,11,Thu,3,1,low,6.5,0
37,basic,3,0,53,13,Mon,4,1,high,8.0,0
59,basic,4,1,18,16,Thu,4,1,low,2.4,0
23,plus,1,0,5,6,Mon,4,0,medium,5.2,0
46,basic,1,0,12,18,Sat,3,0,low,18.3,1
48,basic,6,1,129,18,Mon,3,0,medium,18.3,1
39,plus,5,0,43,19,Wed,4,1,low,4.0,0
36,basic,6,0,98,7,Wed,3,1,medium,15.9,0
48,basic,16,2,101,9,Fri,3,1,medium,8.2,1
46,plus,1,0,20,9,Wed,2,0,low,7.1,1
28,vip,4,0,143,19,Fri,2,1,medium,13.9,0
49,basic,7,1,14,11,Tue,5,1,low,7.2,0
50,basic,1,0,49,8,Thu,1,1,low,4.1,1
32,plus,3,0,9,21,Sat,2,1,medium,13.0,0
48,basic,3,0,12,12,Mon,3,0,low,6.2,1
56,basic,2,2,54,9,Sun,3,1,medium,6.8,1
57,basic,2,0,1,8,Fri,2,0,low,8.6,0
32,plus,1,0,18,13,Sun,3,1,low,1.6,0
39,plus,1,0,80,21,Sat,2,1,medium,0.5,0
42,vip,1,0,10,7,Sat,4,1,medium,6.0,0
48,basic,3,1,70,9,Fri,3,1,low,11.6,1
31,plus,3,0,5,18,Fri,2,0,low,7.5,1
36,basic,1,0,10,21,Tue,4,1,low,16.4,0
18,plus,6,1,65,12,Thu,5,1,low,10.1,0
44,basic,1,0,65,13,Sat,2,1,low,6.0,0
37,basic,2,1,16,16,Wed,2,1,medium,1.4,0
41,vip,1,0,4,20,Tue,4,0,low,14.0,0
46,vip,3,0,35,18,Sun,1,1,low,3.3,1
22,basic,4,1,54,19,Wed,5,1,high,13.1,1
38,basic,1,0,15,14,Thu,4,1,medium,10.7,1
48,basic,3,0,25,19,Mon,5,1,low,8.7,1
42,basic,2,0,33,12,Sun,5,1,low,9.9,0
48,plus,4,1,61,11,Sat,4,1,low,2.7,1
35,vip,1,0,38,19,Tue,2,1,medium,0.9,1
33,basic,2,0,0,17,Sat,1,0,low,6.6,1
30,plus,3,0,132,9,Sun,1,1,low,4.7,0
38,plus,3,0,32,10,Sun,5,1,high,14.2,0
42,basic,1,0,23,11,Thu,4,0,low,2.1,0
34,basic,5,1,165,19,Tue,2,1,medium,1.6,1
41,plus,1,0,64,19,Sun,1,0,low,7.6,0
28,vip,1,0,51,10,Sat,4,0,low,4.0,0
42,basic,1,0,135,12,Wed,3,1,low,3.6,0
25,basic,5,1,9,18,Mon,2,1,low,3.7,0
26,plus,2,0,5,13,Tue,3,1,low,7.9,0
32,basic,1,0,56,14,Sun,5,0,medium,13.6,0
38,basic,1,0,136,13,Fri,2,1,medium,9.3,1
57,basic,1,0,16,7,Tue,5,1,high,11.0,0
30,vip,5,1,55,12,Sun,1,0,medium,6.5,0
36,basic,8,0,17,9,Mon,2,1,medium,16.1,1
55,vip,6,0,135,19,Sun,5,1,low,13.4,0
62,plus,3,1,24,18,Fri,3,1,medium,14.1,0
44,basic,1,1,62,6,Sun,2,1,medium,2.8,1
40,vip,6,0,94,18,Sat,4,1,medium,18.7,1
41,basic,1,0,25,12,Fri,4,0,low,10.5,0
18,basic,3,2,30,10,Tue,5,0,low,8.2,1
40,basic,4,0,30,18,Sun,3,1,low,6.5,0
20,basic,1,0,92,9,Mon,2,0,medium,13.2,1
39,vip,2,1,63,19,Sat,5,1,medium,6.8,0
39,plus,7,0,61,18,Sat,2,1,medium,3.8,0
40,basic,7,1,5,13,Wed,3,1,low,6.1,1
37,basic,7,2,4,9,Thu,2,0,low,6.8,0
40,vip,3,0,58,6,Thu,4,1,low,19.5,1
38,plus,1,1,130,19,Wed,1,0,medium,9.8,1
36,basic,2,0,48,6,Sun,4,1,low,11.4,0
36,vip,4,1,2,12,Fri,5,0,medium,10.0,0
45,basic,1,0,147,18,Fri,2,1,low,12.3,0
19,vip,2,0,37,20,Sat,3,0,medium,7.8,0
40,plus,1,0,4,12,Thu,4,0,low,14.5,0
34,plus,1,0,25,20,Tue,4,0,low,2.6,1
51,basic,1,0,66,14,Thu,3,1,low,5.8,0
34,basic,1,0,27,7,Sun,5,1,medium,6.5,0
34,plus,8,0,35,9,Wed,3,1,medium,5.8,1
33,plus,2,1,25,16,Wed,4,1,medium,13.3,1
25,vip,2,0,48,6,Thu,5,0,low,6.0,1
37,basic,1,1,57,10,Fri,2,1,medium,2.8,1
36,plus,1,0,57,18,Sun,1,1,low,7.5,1
43,plus,1,0,159,18,Mon,2,0,low,15.3,1
42,basic,1,0,0,17,Wed,4,0,low,12.7,1
25,vip,2,0,13,13,Thu,3,1,high,7.1,1
48,basic,1,0,25,9,Thu,2,1,low,5.4,1
30,plus,7,1,47,16,Fri,3,1,high,3.1,1
36,basic,7,0,167,14,Wed,1,1,low,18.1,1
28,plus,1,0,42,19,Sat,5,1,low,8.8,0
45,vip,2,1,1,17,Wed,3,0,low,14.4,1
27,basic,6,1,29,16,Fri,3,1,low,3.6,0
30,plus,4,1,62,21,Sat,2,1,low,3.3,1
32,basic,11,2,9,19,Mon,3,1,high,15.4,0
39,plus,2,0,154,12,Tue,3,1,medium,12.6,0
34,plus,4,1,49,15,Wed,3,0,medium,5.2,1
25,vip,1,0,129,13,Sat,3,1,low,5.9,0
57,basic,1,0,44,21,Mon,3,1,medium,6.2,0
52,plus,2,0,21,19,Sat,4,1,low,8.0,0
52,vip,3,0,161,20,Sun,5,0,medium,10.0,0
42,basic,3,0,1,16,Sat,4,1,low,1.1,0
38,basic,2,0,113,16,Sun,3,1,low,7.7,1
24,basic,1,0,29,20,Sat,2,1,high,10.4,1
33,basic,7,0,4,19,Mon,4,0,low,12.9,0
31,plus,2,0,37,19,Sun,3,1,low,5.0,0
39,plus,9,1,5,17,Thu,4,0,medium,5.5,0
41,vip,2,0,2,11,Thu,3,0,medium,12.5,0
39,basic,2,1,4,7,Tue,3,0,low,4.6,1
30,plus,4,1,21,10,Mon,5,1,low,4.9,0
28,basic,1,0,19,18,Wed,5,0,low,2.0,0
37,basic,2,1,59,6,Fri,5,1,low,5.8,0
46,vip,2,1,152,20,Thu,2,1,medium,5.9,1
22,basic,1,1,69,13,Wed,4,0,low,5.2,1
39,basic,1,0,41,20,Sun,3,1,medium,6.8,0
24,basic,2,0,142,7,Wed,2,1,medium,7.0,0
38,plus,4,0,19,21,Fri,5,1,medium,8.4,1
55,basic,1,1,90,6,Sun,2,1,medium,3.7,1
47,basic,1,0,59,14,Sun,3,1,low,13.1,1
50,vip,3,0,54,9,Sat,5,1,low,3.7,0
19,basic,1,0,29,14,Sun,2,0,medium,0.1,0
65,basic,1,1,18,15,Thu,5,0,medium,16.6,1
47,plus,2,0,123,19,Wed,4,1,low,10.0,0
23,basic,3,1,34,12,Sat,4,1,low,0.5,1
44,vip,3,0,3,19,Mon,3,0,high,6.9,1
18,plus,1,0,162,19,Tue,5,1,medium,7.4,0
38,basic,5,0,16,9,Thu,2,1,low,8.6,0
50,plus,7,0,144,12,Thu,5,1,high,11.9,0
41,basic,5,0,4,14,Fri,2,0,low,2.9,0
31,basic,4,1,18,6,Wed,3,1,low,4.5,1
20,basic,2,1,59,14,Fri,4,1,medium,7.3,0
37,plus,1,1,13,12,Wed,4,1,low,3.8,1
36,basic,4,0,52,21,Wed,1,0,low,1.1,1
18,basic,1,0,22,7,Sat,2,1,high,7.2,1
27,plus,1,0,6,19,Sun,5,1,low,9.6,0
35,vip,4,0,158,9,Thu,2,1,low,10.8,1
27,basic,1,0,41,10,Wed,1,1,low,2.9,1
27,basic,2,0,159,20,Tue,4,0,low,9.2,0
27,vip,7,1,21,15,Fri,5,0,low,11.0,0
39,plus,3,0,72,13,Fri,2,1,low,7.1,1
41,plus,2,0,63,11,Tue,2,1,low,19.1,1
42,basic,3,1,3,12,Fri,4,0,low,3.4,0
36,plus,2,1,63,8,Tue,1,1,low,12.5,1
37,vip,3,0,159,7,Tue,5,0,high,3.6,0
32,plus,4,0,40,9,Sun,3,1,low,8.5,1
28,basic,2,1,49,7,Sat,4,1,medium,6.5,1
46,vip,1,0,123,20,Wed,2,1,medium,4.5,1
46,basic,4,0,116,18,Fri,2,1,low,13.3,0
34,basic,5,1,31,9,Sat,2,1,medium,8.2,0
25,vip,5,1,47,13,Fri,3,1,low,9.3,1
36,basic,1,0,149,13,Sat,2,1,low,10.2,1
45,plus,1,0,167,19,Tue,2,0,medium,10.0,1
51,plus,5,1,33,18,Sat,2,1,medium,5.3,1
40,plus,3,1,141,18,Mon,2,1,low,17.9,0
26,vip,1,1,3,20,Wed,5,0,low,5.1,1
45,plus,7,2,22,11,Sun,4,0,low,11.2,0
27,basic,4,1,16,17,Tue,3,1,low,2.8,1
31,basic,1,1,62,6,Mon,4,1,medium,6.8,1
25,basic,4,0,21,6,Mon,4,1,medium,9.9,0
45,basic,3,0,44,20,Sun,3,1,low,8.7,1
40,basic,1,0,2,13,Tue,3,0,medium,10.3,1
46,basic,3,1,27,8,Sat,5,1,low,11.2,1
52,plus,4,0,133,19,Mon,3,1,high,3.5,1
53,vip,2,1,29,18,Wed,4,1,low,13.2,0
43,basic,1,0,5,19,Wed,4,0,low,2.7,0
39,plus,5,0,10,7,Sat,2,1,high,19.4,1
23,basic,1,0,5,12,Fri,5,0,low,11.5,0
33,basic,2,0,37,17,Mon,3,1,medium,3.8,0
58,plus,2,0,4,16,Tue,4,0,medium,7.3,1
33,plus,4,1,52,10,Fri,5,1,low,10.4,0
56,basic,3,2,140,16,Mon,2,1,low,5.7,1
18,basic,2,0,51,19,Sat,5,1,high,8.7,0
47,basic,1,1,125,18,Fri,2,0,low,4.7,1
28,plus,1,0,66,9,Wed,3,1,low,7.0,0
21,basic,2,0,86,12,Tue,2,1,low,20.2,0
46,plus,3,0,32,9,Thu,4,1,low,10.2,0
38,basic,1,0,53,9,Thu,2,1,low,10.4,0
41,plus,1,0,81,8,Sun,2,1,medium,9.0,1
18,basic,3,1,1,13,Sat,3,0,low,10.9,0
43,plus,2,0,93,16,Fri,3,1,high,7.8,1
36,basic,1,0,19,19,Wed,3,0,low,4.4,0
29,plus,3,0,19,7,Sun,4,1,medium,5.9,0
48,plus,3,0,65,13,Sat,5,0,high,6.5,0
39,plus,4,1,38,20,Tue,3,1,low,4.7,1
33,basic,2,1,7,10,Mon,4,1,low,6.9,0
26,basic,8,0,2,15,Thu,3,0,low,4.5,0
29,basic,8,0,77,12,Sun,1,1,medium,6.4,0
47,basic,2,1,27,11,Fri,2,1,medium,1.2,0
23,plus,6,1,35,19,Fri,2,1,medium,8.0,0
38,basic,5,1,81,19,Fri,1,1,low,16.9,0
23,vip,2,0,51,11,Sat,3,0,low,5.2,1
35,plus,2,0,118,12,Mon,5,1,low,4.8,0
50,basic,3,1,5,15,Sat,5,0,medium,5.6,0
41,plus,1,0,51,19,Fri,3,1,medium,9.3,0
39,basic,1,1,53,13,Wed,3,1,medium,10.0,1
18,basic,5,2,130,20,Thu,4,1,low,12.1,0
31,plus,3,0,42,7,Sat,3,0,low,3.7,0
47,plus,1,1,131,12,Sat,2,1,medium,11.1,1
60,basic,4,0,25,14,Tue,3,1,low,13.8,1
40,plus,4,1,30,7,Fri,3,1,medium,13.8,0
54,plus,2,0,7,12,Thu,1,0,low,2.3,0
40,plus,3,0,11,14,Sat,5,1,medium,7.3,0
41,basic,7,0,33,18,Sat,3,0,low,3.1,1
40,basic,3,0,29,20,Sun,5,0,medium,3.9,0
44,plus,2,1,52,20,Thu,4,1,medium,11.4,1
54,basic,1,0,70,13,Sun,3,1,low,4.7,0
44,basic,1,0,128,11,Tue,3,1,high,0.5,0
39,basic,4,0,6,18,Sat,3,1,low,13.3,0
18,basic,5,0,111,19,Tue,5,1,medium,14.0,0
29,basic,2,0,76,21,Thu,5,1,low,14.8,1
34,basic,6,1,16,21,Fri,4,0,medium,4.4,0
46,basic,4,0,159,12,Sun,2,0,medium,2.9,0
48,plus,4,0,20,19,Sun,5,0,medium,10.0,1
33,vip,2,1,3,13,Tue,3,0,medium,4.9,1
39,plus,2,0,93,7,Thu,3,1,low,4.2,0
41,basic,4,0,69,17,Wed,4,0,low,4.4,0
27,vip,4,0,99,8,Thu,3,1,low,5.2,0
29,basic,1,0,127,13,Wed,3,1,medium,11.9,0
50,basic,4,2,2,19,Sat,5,0,high,10.4,1
30,plus,5,0,59,13,Tue,4,1,low,7.5,1
41,basic,4,2,5,12,Sun,1,0,medium,3.3,1
42,basic,2,0,23,12,Fri,4,1,low,8.8,0
39,plus,8,0,22,12,Mon,2,0,low,16.8,1
42,basic,4,0,33,18,Thu,4,1,low,5.3,1
31,vip,4,1,43,19,Wed,5,1,high,11.7,1
29,plus,4,1,2,12,Sun,3,0,low,15.7,0
32,vip,6,0,5,6,Tue,3,0,low,15.6,1
46,plus,4,1,16,11,Wed,3,1,low,13.5,0
37,plus,7,2,19,16,Sat,2,0,low,6.5,0
37,plus,1,1,32,8,Sat,5,0,high,4.6,1
18,basic,6,0,142,15,Thu,4,1,low,9.4,1
31,basic,3,2,21,12,Wed,1,1,low,8.5,1
37,basic,1,1,45,6,Thu,4,0,medium,4.0,1
34,vip,1,0,34,18,Sat,3,1,medium,10.0,1
50,plus,1,0,2,15,Mon,3,0,medium,13.5,0
41,basic,6,0,98,19,Fri,2,1,medium,3.3,0
60,basic,6,0,50,19,Sun,5,0,low,11.5,0
45,basic,4,0,24,11,Thu,4,0,low,6.7,0
26,vip,1,0,160,18,Mon,3,1,medium,3.2,0
18,plus,1,0,2,12,Wed,4,0,low,3.6,0
26,basic,10,1,62,9,Sat,5,1,low,3.1,1
44,basic,1,0,34,15,Fri,5,1,low,8.0,1
38,basic,1,0,1,17,Wed,3,0,medium,7.1,1
37,basic,4,1,50,10,Sat,1,1,low,2.1,1
37,plus,8,2,33,13,Sat,5,0,low,4.3,0
38,basic,1,0,106,13,Wed,3,1,low,6.4,0
27,basic,7,1,38,20,Tue,3,0,low,4.6,0
32,vip,7,1,36,18,Sun,3,1,low,1.3,1
30,vip,3,1,48,15,Tue,3,1,medium,8.0,0
34,basic,3,1,21,15,Sun,2,1,low,15.4,0
42,plus,1,0,49,13,Fri,3,0,low,6.4,0
39,plus,2,1,120,13,Fri,4,0,low,0.8,1
32,basic,1,1,41,13,Sat,1,1,low,11.8,1
36,basic,3,0,15,18,Mon,2,1,low,4.4,1
58,plus,1,0,25,12,Sat,4,0,low,9.1,0
28,basic,4,0,54,9,Tue,3,1,medium,3.2,0
31,basic,1,0,117,15,Fri,1,1,medium,2.4,1
36,basic,4,0,108,12,Sat,5,1,low,15.6,0
18,basic,2,1,137,14,Sat,2,1,medium,6.5,0
45,plus,4,1,3,7,Sat,5,0,low,8.4,0
36,vip,5,1,164,8,Wed,4,1,high,13.1,1
28,basic,13,1,111,13,Thu,4,1,low,6.4,0
36,plus,2,1,45,8,Mon,4,1,medium,8.8,1
18,basic,4,2,13,13,Sun,3,1,low,6.5,0
50,basic,3,0,6,8,Thu,3,1,low,3.5,0
24,basic,4,0,50,20,Wed,4,1,medium,5.3,0
48,vip,1,0,58,17,Tue,3,0,low,8.3,0
33,basic,4,2,18,13,Tue,3,1,low,4.0,0
32,basic,3,1,102,18,Mon,3,1,medium,12.9,0
28,basic,2,0,150,7,Fri,2,1,low,7.4,0
35,plus,1,0,83,19,Fri,2,1,medium,5.9,0
35,plus,1,1,32,20,Thu,1,1,low,9.9,1
27,basic,1,0,9,17,Sat,2,0,low,9.4,1
32,basic,1,0,0,20,Wed,4,0,low,15.5,0
45,plus,3,1,8,15,Tue,3,1,low,4.5,0
45,basic,2,0,150,13,Mon,5,1,high,12.9,0
37,plus,1,0,67,6,Sun,4,1,low,3.8,0
48,plus,2,1,12,21,Sun,1,1,low,5.4,1
23,basic,1,0,46,6,Wed,5,1,medium,9.7,1
38,basic,5,0,2,14,Wed,4,0,medium,8.2,0
39,basic,1,0,16,14,Mon,5,0,medium,0.3,1
40,basic,2,0,1,8,Tue,3,0,low,5.6,1
48,basic,1,0,12,10,Thu,5,1,medium,17.3,0
18,basic,4,0,142,20,Fri,3,1,low,5.7,1
41,plus,3,0,25,14,Thu,4,1,low,4.2,0
42,vip,1,0,73,14,Thu,5,0,low,9.8,1
45,basic,5,0,66,19,Tue,2,0,medium,3.3,0
40,basic,5,0,33,17,Sat,1,1,low,9.2,0
43,plus,2,0,53,8,Sat,5,1,low,10.4,1
34,basic,3,0,96,14,Wed,5,1,low,11.5,0
28,basic,1,0,12,12,Wed,4,0,low,5.1,0
38,basic,1,0,13,7,Thu,2,1,low,3.8,1
28,vip,7,0,16,18,Fri,2,1,medium,12.2,1
35,basic,1,0,79,15,Sun,3,1,low,15.5,0
43,basic,1,0,13,7,Tue,2,1,low,3.0,0
30,plus,3,0,5,20,Sat,3,0,medium,3.5,1
45,basic,1,1,92,20,Fri,2,1,low,5.3,1
28,plus,3,1,16,8,Wed,4,1,high,4.6,1
58,plus,2,0,2,13,Tue,2,0,low,3.6,0
42,basic,2,0,37,13,Fri,2,1,medium,4.8,0
24,basic,1,0,16,11,Fri,3,1,low,8.9,0
37,vip,4,0,137,19,Fri,2,0,low,4.4,1
18,basic,3,0,0,12,Tue,3,0,medium,13.2,0
35,basic,2,0,19,13,Tue,3,0,low,12.9,0
18,basic,5,0,73,18,Fri,2,1,medium,9.5,0
33,vip,3,1,3,9,Fri,3,0,low,8.6,0
37,plus,5,2,56,18,Mon,2,1,low,3.2,1
39,basic,3,1,20,18,Tue,4,0,medium,0.1,0
30,plus,2,1,128,7,Tue,3,1,low,5.2,0
21,basic,4,1,5,18,Sat,3,0,low,5.1,0
18,basic,1,0,66,8,Thu,1,0,low,2.5,0
45,basic,2,0,29,17,Tue,3,0,low,4.1,0
26,basic,5,1,126,8,Thu,5,1,low,18.2,0
28,basic,1,0,155,8,Thu,5,1,low,10.1,0
26,plus,2,0,81,15,Sat,1,1,medium,13.3,0
25,basic,1,1,143,13,Sat,2,1,low,6.4,1
35,basic,1,0,113,17,Thu,2,1,low,6.6,0
31,basic,3,0,0,9,Mon,2,0,low,8.3,1
41,basic,2,0,45,20,Fri,4,1,medium,7.3,0
18,vip,5,1,44,9,Fri,3,0,low,10.8,0
58,plus,9,0,39,20,Fri,3,0,low,2.9,0
43,basic,2,0,39,18,Sun,3,1,low,12.7,0
36,vip,1,0,46,14,Fri,5,1,medium,11.7,1
56,plus,2,0,119,12,Tue,4,0,low,12.4,1
57,basic,1,0,53,10,Sun,4,1,medium,0.8,0
57,basic,3,0,159,19,Thu,2,0,medium,8.3,0
26,vip,1,0,42,17,Sun,4,1,medium,1.3,0
27,basic,6,1,5,20,Sun,5,0,medium,9.2,0
57,basic,2,0,57,7,Mon,4,1,low,4.6,0
23,vip,4,0,154,18,Tue,3,0,high,5.9,0
18,plus,2,1,2,16,Tue,3,0,low,11.2,0
40,plus,7,2,5,19,Wed,4,0,low,9.4,0
26,basic,6,0,2,10,Fri,5,0,low,6.9,0
33,basic,1,0,69,18,Wed,4,1,low,0.2,0
29,basic,12,1,69,8,Tue,5,1,high,4.8,0
36,basic,3,0,66,12,Sat,4,1,low,8.1,1
23,vip,5,3,62,12,Thu,4,1,low,14.4,0
48,plus,2,0,36,21,Sun,1,1,low,6.9,0
38,basic,15,2,3,18,Wed,5,0,medium,13.9,0
28,vip,4,0,23,6,Wed,4,1,low,14.6,0
18,vip,1,0,106,16,Sat,4,1,low,12.7,0
41,plus,5,1,81,17,Mon,3,1,medium,4.8,0
18,basic,2,0,55,6,Wed,5,1,medium,10.8,0
18,basic,2,0,55,19,Wed,1,1,medium,6.9,1
22,vip,11,2,5,18,Mon,3,0,medium,15.5,1
54,basic,8,1,56,8,Sun,3,0,medium,2.6,0
28,plus,2,0,81,11,Mon,4,1,medium,18.3,0
18,vip,2,0,84,7,Thu,3,1,low,8.8,0
40,basic,8,2,31,14,Wed,2,1,medium,7.1,1
31,plus,1,0,46,17,Tue,3,1,low,3.0,0
44,plus,1,0,108,10,Fri,2,1,medium,1.1,1
23,basic,2,0,48,18,Sun,3,1,low,7.0,0
39,basic,1,0,1,19,Thu,3,1,medium,14.9,0
39,basic,1,1,154,13,Sun,4,1,medium,14.3,1
47,basic,3,0,10,13,Fri,3,1,low,0.1,0
50,basic,1,0,150,15,Fri,1,1,medium,6.9,1
36,plus,1,0,0,18,Sat,4,0,medium,6.6,1
42,basic,3,1,149,18,Wed,4,1,low,10.9,1
54,basic,2,0,68,15,Sun,2,1,low,1.5,0
18,basic,7,0,27,19,Mon,4,1,low,4.5,1
38,plus,8,4,2,12,Fri,1,0,low,15.7,1
34,plus,2,0,6,11,Sun,4,0,high,6.4,1
41,basic,3,0,157,8,Mon,2,1,low,2.1,0
57,basic,6,0,33,19,Thu,5,0,medium,11.1,1
49,basic,3,0,32,7,Thu,2,1,low,5.4,0
50,plus,5,0,13,18,Wed,5,1,medium,3.5,0
28,plus,5,0,81,15,Fri,5,1,low,8.5,1
33,basic,1,0,61,18,Fri,2,1,low,8.7,1
18,basic,10,2,68,20,Thu,1,0,low,8.3,0
40,vip,3,0,12,12,Sat,4,1,low,7.9,0
42,basic,2,1,1,14,Thu,5,0,low,4.0,0
30,vip,4,1,43,8,Sun,5,1,low,7.2,0
18,plus,4,1,32,18,Tue,4,0,medium,10.4,0
38,basic,2,1,5,13,Thu,3,0,medium,5.7,1
40,basic,3,1,44,7,Thu,4,1,low,12.9,0
36,basic,5,0,132,18,Thu,3,0,low,3.6,0
31,plus,1,0,47,16,Sat,2,1,low,0.4,1
37,basic,2,0,33,14,Mon,4,1,low,4.1,0
36,basic,4,0,27,9,Wed,2,1,low,11.4,0
41,plus,3,0,0,9,Wed,4,0,low,13.9,1
18,plus,2,0,1,18,Thu,4,0,low,3.5,0
27,vip,1,0,6,10,Sat,1,1,low,5.8,1
55,basic,1,0,90,13,Tue,4,1,low,5.4,0
37,basic,3,0,27,7,Fri,3,1,medium,15.1,0
33,vip,3,1,26,18,Thu,4,1,medium,8.7,1
33,basic,2,0,63,7,Sun,2,1,medium,8.0,0
58,basic,1,1,31,17,Fri,4,1,low,9.3,1
28,vip,2,0,35,11,Sat,3,0,low,12.0,0
34,plus,4,0,69,15,Thu,1,1,low,8.8,0
42,vip,5,0,23,13,Thu,2,0,low,5.6,0
36,basic,5,0,76,16,Sun,1,1,low,8.2,0
41,basic,4,0,62,7,Sun,5,1,medium,13.3,0
31,plus,2,0,66,8,Tue,1,1,low,9.7,0
18,basic,2,0,0,7,Sat,5,0,low,1.8,0
59,basic,1,0,65,19,Thu,2,1,medium,18.0,0
26,plus,5,1,110,10,Sun,1,0,low,7.7,0
61,basic,3,0,21,9,Tue,3,0,medium,10.5,0
38,basic,1,0,64,19,Thu,4,1,high,3.1,0
38,basic,2,0,63,6,Thu,3,0,low,14.4,1
18,basic,3,0,58,18,Wed,2,1,medium,17.0,0
38,basic,1,0,154,11,Fri,5,1,medium,9.3,0
25,basic,9,0,45,20,Thu,4,1,medium,9.9,1
36,vip,1,0,97,6,Mon,3,1,high,13.9,0
38,plus,9,4,2,11,Sat,4,1,medium,11.1,0
24,basic,3,0,16,20,Wed,4,1,medium,5.7,0
35,plus,1,0,114,13,Wed,3,0,medium,12.9,0
49,basic,2,0,6,18,Tue,2,1,low,5.8,0
21,plus,1,0,12,18,Sat,3,0,medium,1.5,0
32,vip,3,0,10,21,Fri,2,1,low,17.2,0
35,basic,4,0,22,12,Sat,3,1,high,12.0,0
23,plus,5,2,0,17,Sat,1,0,low,16.5,1
26,plus,3,0,3,10,Wed,1,0,low,4.2,1
26,basic,1,0,50,19,Fri,1,1,low,3.8,1
40,basic,6,1,55,17,Sat,3,1,low,1.0,0
31,basic,5,1,160,20,Thu,4,1,medium,3.4,0
37,basic,7,3,106,13,Sun,4,0,medium,4.0,1
55,basic,5,0,44,12,Thu,4,1,low,15.0,1
27,basic,1,0,53,13,Thu,5,1,medium,5.7,0
25,basic,10,1,5,13,Tue,4,0,low,6.2,1
60,basic,3,0,157,13,Sun,3,1,low,15.8,1
40,basic,8,1,62,14,Sat,2,1,low,0.7,0
40,basic,1,0,37,19,Sun,1,0,low,5.4,0
39,plus,2,0,27,12,Thu,4,0,low,10.9,0
27,vip,2,0,4,10,Thu,5,0,medium,10.1,0
56,basic,1,0,16,19,Sun,3,1,low,12.8,0
41,vip,2,1,124,10,Sun,3,1,medium,0.9,1
28,basic,1,0,40,18,Sat,3,1,low,11.0,0
26,plus,2,0,0,19,Mon,2,0,medium,5.7,1
41,basic,1,0,3,20,Thu,2,0,low,7.6,0
57,basic,4,0,53,14,Fri,4,1,medium,9.6,1
36,vip,8,2,132,17,Sun,5,0,low,12.8,1
40,basic,2,0,22,11,Thu,3,1,medium,8.4,1
24,basic,2,0,40,14,Fri,3,0,low,3.8,0
30,basic,4,0,86,14,Mon,4,1,low,2.3,0
